id;agency_id;search_run_id;title;description;opportunity_type;source_url;source_type;deadline;estimated_value;contact_info;extracted_data;confidence_score;is_verified;verified_at;verified_by;status;created_at;updated_at
edd91cd2-e368-4b5b-ac7b-dff58b2a4131;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;NJ TRANSIT Professional Svcs RFP Facility Inspection & Condition Assessment Svcs. for 2019 & 2020 contract;Professional services contract for facility inspection and condition assessment services for NJ TRANSIT for 2019 and 2020.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;2057009.25;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
eb8fd84d-0083-4a7f-a8ec-ae2849d9676a;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Underground & Aboveground Storage Tank Maintenance Services Group A & Group B contract;Contract for underground and aboveground storage tank maintenance services for Group A and Group B.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;1342570;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
aa89ad7f-00c5-4391-826a-567fe8affef2;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Underground & Aboveground Storage Tank Maintenance Services Group A & Group B contract;Contract for underground and aboveground storage tank maintenance services for Group A and Group B.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;1404875;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
7b3c7925-5d6b-4972-9176-5f4f7d0ed1da;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Underground & Aboveground Storage Tank Maintenance Services Group A & Group B contract;Contract for underground and aboveground storage tank maintenance services for Group A and Group B.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;813800;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
afa8796b-7c67-47e8-83f2-1d03f75f99b8;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Underground & Aboveground Storage Tank Maintenance Services Group A & Group B contract;Contract for underground and aboveground storage tank maintenance services for Group A and Group B.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;757862.5;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
343cb0c1-26a7-4673-89a2-d8b30c2d09f5;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Breakaway Square Tube Sign Pole Systems & Aluminum Drive Rivets contract;Contract for breakaway square tube sign pole systems and aluminum drive rivets.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;133040;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
2c1fafea-6162-4f44-ae5e-5bc094564419;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Purchase of One (1) High Production One Piece Tie Remover / Inserter contract;Contract for the purchase of one high production one-piece tie remover / inserter.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;593849;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
16cf6b6e-34e1-4028-8bb4-a918ede4d5f0;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Purchase of Thirty (30) Hybrid Sedans contract;Contract for the purchase of thirty hybrid sedans.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;815528;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
42cae3cf-fbb3-4e11-b187-3ef6b72a78f9;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Annual Audit Services contract;Contract for annual audit services.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;2987291;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
7cb9ae9d-ab52-4557-a6a9-1218568fb9ad;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Broker Svcs to Est Owner Controlled Ins Prog for the Portal Bridge North & Other Related Con Svcs contract;Contract for broker services to establish an Owner Controlled Insurance Program for the Portal Bridge North and other related construction services.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;2344824;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
5ce09b9a-2a02-4a6e-a9fa-e798e2b82a00;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Purchase and Installation of 150 Bus Shelters contract;Contract for the purchase and installation of 150 bus shelters.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;1440735;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
5f1d9f62-271b-4afe-bed8-37ee7209bec4;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Bus Mechanics Uniform Rental and Laundry Service contract;Contract for bus mechanics uniform rental and laundry service.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;1602710;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
ce11633a-ac38-4a23-ab01-2237d890a643;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Purchase of Two (2) Rough Terrain Forklifts contract;Contract for the purchase of two rough terrain forklifts.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;152240;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
52770bd5-5422-4edd-bf91-2515af74911c;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Rail: System Wide Undercutting contract;Contract for system-wide undercutting services for rail.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;2723495;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
381b0a55-12cc-4502-9634-d42720a388b7;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Repair of Little Giant Crane contract;Contract for the repair of a Little Giant Crane.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;539372.06;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
3f340b2c-d912-40cb-a8fb-432740d0b6c7;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Purchase of Two (2) Lag Removers contract;Contract for the purchase of two Lag Removers.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;1022416;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
49b75edb-9895-41f9-84d6-debd950ef9d1;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Rail Prescription Safety Eyewear Program contract;Contract for a rail prescription safety eyewear program.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;158430;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
39f14b95-4c66-4691-9f5a-00047a3ddd0d;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Rail: System Wide Weed Spraying contract;Contract for system-wide weed spraying services for rail.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;1271550;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
0faaa4c5-4cce-4a73-a1cc-0064b333b470;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Badger Crane Repair (Model CD4425R) contract;Contract for the repair of a Badger Crane, Model CD4425R.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;184425;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
37a7e807-530b-4e21-ade2-a9979422de9a;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Rail: Tree Trimming contract;Contract for tree trimming services for rail.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;1262008.75;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
e58c7261-5dc9-4fc3-95ed-b2fa46b96db6;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Communication Strategy and Marketing Agreement contract;Contract for a communication strategy and marketing agreement.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;250000;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
5c3221db-11f1-47b8-ab93-6d87de2c47bc;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Purchase of 85 Articulated Buses contract;Contract for the purchase of 85 articulated buses.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;65561540;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
02d7dd9d-be37-49b2-a071-813166353b52;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Ultra-Low Sulfur Diesel Fuel (ULSDF) contract;Contract for Ultra-Low Sulfur Diesel Fuel (ULSDF).;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;125007376;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
bf20a389-0d99-4068-9000-db84b9eb2f2f;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Consulting Services for Undergrade Bridge Inspection-Movable Bridges contract;Contract for consulting services for undergrade bridge inspection, specifically for movable bridges.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;1072281.88;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
5bdb3b04-6270-44f1-83f8-f5f3da82c6e2;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Consulting Services for Undergrade Bridge Inspection-Movable Bridges contract;Contract for consulting services for undergrade bridge inspection, specifically for movable bridges.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;911971.56;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
5b6860a0-be06-4bf5-b1dd-c9bb93de226b;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Consulting Services for Undergrade Bridge Inspection-Movable Bridges contract;Contract for consulting services for undergrade bridge inspection, specifically for movable bridges.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;899892.44;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
5584461d-65a3-47fe-8939-763baea8c892;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Purchase of Nineteen (19) 3-Man Pickup Trucks contract;Contract for the purchase of nineteen 3-man pickup trucks.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;597018.94;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
774cef8b-87cd-44f0-ba50-62aa4231bb7b;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Heavy Duty Precharged Diluted Engine Antifreeze Coolant Blend contract;Contract for a heavy-duty precharged diluted engine antifreeze coolant blend.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;883008;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
afd854a0-8a62-4242-ae14-13063a4cba49;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Signal Power Cable contract;Contract for signal power cable.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;244250;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
4aefe497-ca17-42f6-99e4-11a19e1200b3;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Locomotive Engineers Training Consultant contract;Contract for a locomotive engineers training consultant.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;412247.22;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
82daf2a7-eca6-4505-8be2-373dacef97e7;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;Skid Steer Loader contract;Contract for a skid steer loader.;contract_award;https://www.njtransit.com/procurement/notice-of-awards/archive;agency_website;;58702.79;;;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
744d298a-0f0c-45b8-99d6-dcf694a18d28;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;"IFB No. 0000167, ""Bus Facilities, Compressed Air Systems, and Breathable Air (Inspection, Repair, Testing, Certification, and Preventative Maintenance)""";"Electronic Bids Due for IFB No. 0000167, ""Bus Facilities, Compressed Air Systems, and Breathable Air (Inspection, Repair, Testing, Certification, and Preventative Maintenance)."" General navigation, registration, and solicitation review of www.bidexpress.com prior to actual selection of a solicitation for bidding is FREE. NOTE: There are no costs for submitting a bid.";bid;https://www.njtransit.com/procurement/calendar;agency_website;2026-03-30 14:00:00+00;;"{""email"":null,""name"":""Keeda Williams"",""phone"":null}";;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
3c3a9546-6f2b-4b74-881f-143ac51b9de5;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;"IFB No. 26-600 ""AGENCY SAFETY MANAGEMENT (ASM) RAIL SAFETY BOOT & SHOE PROGRAM""";"Electronic Bids Due for IFB No. 26-600 ""AGENCY SAFETY MANAGEMENT (ASM) RAIL SAFETY BOOT & SHOE PROGRAM."" General navigation, registration, and solicitation review of www.bidexpress.com prior to actual selection of a solicitation for bidding is FREE. NOTE: There are no costs for submitting a bid.";bid;https://www.njtransit.com/procurement/calendar;agency_website;2026-02-19 14:00:00+00;;"{""email"":null,""name"":""Dorothea Majette"",""phone"":null}";;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
66c5773d-641e-45a9-8293-7d300a52cfc3;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;EXPRESSION OF INTEREST (EOI) No. 26-606, “Multilevel Overhaul and Modernization”;Notice is hereby given that New Jersey Transit (NJ TRANSIT) is issuing an Expression of Interest (EOI) to identify qualified firms that have the capability and experience to overhaul and modernize four hundred twenty-nine (429) Multilevel rail cars. Respondents should have experience in overhauling commuter railcars, are eligible as an FTA Transit Vehicle Manufacturers (TVM), and have experience in meeting all applicable Federal Rail Administration (FRA), American Association of Railroads (AAR), and American Public Transportation Association (APTA) requirements and standards with 10 years’ overhaul experience in the North American market with similar rail cars. Firms that have met the minimum requirements of this EOI may be placed on a short list to be invited to participate in a future solicitation for this project. Firms must demonstrate having familiarity with past project experience and understanding of all the critical items. Interested firms should submit their EOI response no later than 3:00 P. M. ET, January 30, 2026. For a complete EOI package, inquiries and requests for information, kindly contact William Caruso, Senior Procurement Analyst, by email at wcaruso@njtransit.com.;solicitation;https://www.njtransit.com/procurement/calendar;agency_website;2026-01-30 15:00:00+00;;"{""email"":""wcaruso@njtransit.com"",""name"":""William Caruso"",""phone"":null}";;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
c93de366-16c1-42ee-8e6d-76d69979d9fb;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;"IFB No. 0000160 ""Continuous Welded Rail 136RE (CWR)""";"Electronic Bids Due for IFB No. 0000160 ""Continuous Welded Rail 136RE (CWR)."" General navigation, registration, and solicitation review of www.bidexpress.com prior to actual selection of a solicitation for bidding is FREE. NOTE: There are no costs for submitting a bid.";bid;https://www.njtransit.com/procurement/calendar;agency_website;2026-01-28 14:00:00+00;;"{""email"":null,""name"":""Jansy Jordan"",""phone"":null}";;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
e5284016-c943-45c7-ae56-852f7d22e713;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;"RFP No. 0000129 ""Automatic Passenger Count""";"Proposals Due: RFP No. 0000129 ""Automatic Passenger Count"". General navigation, registration, and solicitation review of www.bidexpress.com prior to actual selection of a solicitation for proposing is FREE. NOTE: There are no costs for submitting a proposal.";rfp;https://www.njtransit.com/procurement/calendar;agency_website;2026-01-26 11:00:00+00;;"{""email"":null,""name"":""Maria Ryan"",""phone"":null}";;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
e9bf799f-8e67-4efb-b430-7f3585e78eb7;2fc17da0-277a-42f8-b519-ae3cd8039e11;9b23e010-dfcf-4234-b187-fae7dc8f5780;"RFP No. 0000193, ""TASK ORDER CONTRACT: PLANNING - DISCIPLINE 1: QUALITATIVE AND QUANTITATIVE RESEARCH; DISCIPLINE 2: TRAVEL DEMAND FORECASTING; DISCIPLINE 3: COMMUNITY TRANSPORTATION""";"Proposals Due: RFP No. 0000193, ""TASK ORDER CONTRACT: PLANNING - DISCIPLINE 1: QUALITATIVE AND QUANTITATIVE RESEARCH; DISCIPLINE 2: TRAVEL DEMAND FORECASTING; DISCIPLINE 3: COMMUNITY TRANSPORTATION"". General navigation, registration, and solicitation review of www.bidexpress.com prior to actual selection of a solicitation for proposing is FREE. NOTE: There are no costs for submitting a proposal.";rfp;https://www.njtransit.com/procurement/calendar;agency_website;2026-01-20 11:00:00+00;;"{""email"":null,""name"":""Victoria Vicari Rauch"",""phone"":null}";;0.9;false;;;active;2025-12-17 23:10:46.645749+00;2025-12-17 23:10:46.645749+00
